scoring_title,start,stop,duration,category,sender,behaviour,receiver,bout_id,bout
2011-03-22-143855-nm-bf-sven.arch,83.6,83.6,0,Contact Sit,Jonas,Terminate Contact sit,Sven,2,2011-03-22-143855-nm-bf-sven.arch | Contact Sit | Jonas | Terminate Contact sit | Sven
2011-03-22-143855-nm-bf-sven.arch,84.8,89.8,5,Behavior,Sven,Manipulation,NA,4,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Manipulation | NA
2011-03-22-143855-nm-bf-sven.arch,90,94.8,4.799999999999997,Behavior,Sven,Digging,NA,1,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Digging | NA
2011-03-22-143855-nm-bf-sven.arch,117.4,119.4,2,Behavior,Sven,Autopreening,NA,2,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Autopreening | NA
2011-03-22-143855-nm-bf-sven.arch,137.6,140.6,3,Behavior,Sven,Digging,NA,2,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Digging | NA
2011-03-22-143855-nm-bf-sven.arch,142,144,2,Behavior,Sven,Digging,NA,3,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Digging | NA
2011-03-22-143855-nm-bf-sven.arch,146.8,172.8,26,Behavior,Sven,Digging,NA,4,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Digging | NA
2011-03-22-143855-nm-bf-sven.arch,179,180.6,1.5999999999999943,Behavior,Sven,Manipulation,NA,5,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Manipulation | NA
2011-03-22-143855-nm-bf-sven.arch,179,180.6,1.5999999999999943,Context,Sven,Small Object Context,NA,3,2011-03-22-143855-nm-bf-sven.arch | Context | Sven | Small Object Context | NA
2011-03-22-143855-nm-bf-sven.arch,187,188.2,1.1999999999999886,Behavior,Sven,Manipulation,NA,6,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Manipulation | NA
2011-03-22-143855-nm-bf-sven.arch,187,188.2,1.1999999999999886,Context,Sven,Small Object Context,NA,4,2011-03-22-143855-nm-bf-sven.arch | Context | Sven | Small Object Context | NA
2011-03-22-143855-nm-bf-sven.arch,190.8,196.2,5.399999999999977,Behavior,Sven,Manipulation,NA,7,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Manipulation | NA
2011-03-22-143855-nm-bf-sven.arch,190.8,196.2,5.399999999999977,Context,Sven,Small Object Context,NA,5,2011-03-22-143855-nm-bf-sven.arch | Context | Sven | Small Object Context | NA
2011-03-22-143855-nm-bf-sven.arch,197,204.2,7.199999999999989,General,Sven,out of sight,NA,1,2011-03-22-143855-nm-bf-sven.arch | General | Sven | out of sight | NA
2011-03-22-143855-nm-bf-sven.arch,197,233,36,Ground Level,Sven,Ground Level,NA,2,2011-03-22-143855-nm-bf-sven.arch | Ground Level | Sven | Ground Level | NA
2011-03-22-143855-nm-bf-sven.arch,217.2,233,15.800000000000011,Behavior,Sven,Manipulation,NA,8,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Manipulation | NA
2011-03-22-143855-nm-bf-sven.arch,217.2,233,15.800000000000011,Context,Sven,Small Object Context,NA,6,2011-03-22-143855-nm-bf-sven.arch | Context | Sven | Small Object Context | NA
2011-03-22-143855-nm-bf-sven.arch,234.2,273.2,39,Behavior,Sven,Manipulation,NA,9,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Manipulation | NA
2011-03-22-143855-nm-bf-sven.arch,234.2,256.2,22,Context,Sven,Big Object Context,NA,2,2011-03-22-143855-nm-bf-sven.arch | Context | Sven | Big Object Context | NA
2011-03-22-143855-nm-bf-sven.arch,256.4,300.2,43.80000000000001,Context,Sven,Small Object Context,NA,7,2011-03-22-143855-nm-bf-sven.arch | Context | Sven | Small Object Context | NA
2011-03-22-143855-nm-bf-sven.arch,263.6,266.2,2.599999999999966,Behavior,Jonas,Approach,Sven,1,2011-03-22-143855-nm-bf-sven.arch | Behavior | Jonas | Approach | Sven
2011-03-22-143855-nm-bf-sven.arch,266.2,266.2,0,Contact Sit,Jonas,Initiate Contact sit,Sven,1,2011-03-22-143855-nm-bf-sven.arch | Contact Sit | Jonas | Initiate Contact sit | Sven
2011-03-22-143855-nm-bf-sven.arch,266.6,291.2,24.599999999999966,Contact Sit,Sven,Contact Sit,Jonas,3,2011-03-22-143855-nm-bf-sven.arch | Contact Sit | Sven | Contact Sit | Jonas
2011-03-22-143855-nm-bf-sven.arch,273.4,291,17.600000000000023,Behavior,Sven,Co-Manipulation,Jonas,1,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Co-Manipulation | Jonas
2011-03-22-143855-nm-bf-sven.arch,291.2,300.2,9,Behavior,Sven,Manipulation,NA,10,2011-03-22-143855-nm-bf-sven.arch | Behavior | Sven | Manipulation | NA
2011-03-22-143855-nm-bf-sven.arch,291.2,291.2,0,Contact Sit,Jonas,Terminate Contact sit,Sven,3,2011-03-22-143855-nm-bf-sven.arch | Contact Sit | Jonas | Terminate Contact sit | Sven
2011-03-22-143855-nm-bf-sven.arch,300.2,NA,NA,Nearest neighbour,Sven,Jonas,NA,2,2011-03-22-143855-nm-bf-sven.arch | Nearest neighbour | Sven | Jonas | NA
2011-03-22-144543-nm-bf-willi.arch,0,12.8,12.8,Behavior,Jakob,Manipulation,NA,1,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Manipulation | NA
2011-03-22-144543-nm-bf-willi.arch,0,12.8,12.8,Context,Jakob,Small Object Context,NA,1,2011-03-22-144543-nm-bf-willi.arch | Context | Jakob | Small Object Context | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Anton,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Anton | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Astrid,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Astrid | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Elen,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Elen | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Heidi,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Heidi | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Jakob,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Jakob | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Joey,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Joey | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Jonas,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Jonas | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Klara,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Klara | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Lasse,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Lasse | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Lena,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Lena | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Mojo,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Mojo | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Sophie,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Sophie | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Sven,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Sven | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Unknown,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Unknown | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Feeding,Willi,Before Feeding,NA,1,2011-03-22-144543-nm-bf-willi.arch | Feeding | Willi | Before Feeding | NA
2011-03-22-144543-nm-bf-willi.arch,0,157.8,157.8,Ground Level,Jakob,Ground Level,NA,1,2011-03-22-144543-nm-bf-willi.arch | Ground Level | Jakob | Ground Level | NA
2011-03-22-144543-nm-bf-willi.arch,0,NA,NA,Nearest neighbour,Jakob,Elen,NA,1,2011-03-22-144543-nm-bf-willi.arch | Nearest neighbour | Jakob | Elen | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Anton,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Anton | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Astrid,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Astrid | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Elen,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Elen | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Heidi,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Heidi | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Jakob,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Jakob | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Joey,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Joey | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Jonas,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Jonas | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Klara,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Klara | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Lasse,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Lasse | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Lena,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Lena | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Mojo,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Mojo | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Sophie,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Sophie | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Sven,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Sven | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Unknown,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Unknown | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Time.1,Willi,Afternoon,NA,1,2011-03-22-144543-nm-bf-willi.arch | Time.1 | Willi | Afternoon | NA
2011-03-22-144543-nm-bf-willi.arch,0,300,300,Total,NA,total duration,NA,NA,2011-03-22-144543-nm-bf-willi.arch | Total | total duration | NA | NA
2011-03-22-144543-nm-bf-willi.arch,31.4,39.2,7.800000000000004,Behavior,Jakob,Manipulation,NA,2,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Manipulation | NA
2011-03-22-144543-nm-bf-willi.arch,31.4,39.2,7.800000000000004,Context,Jakob,Small Object Context,NA,2,2011-03-22-144543-nm-bf-willi.arch | Context | Jakob | Small Object Context | NA
2011-03-22-144543-nm-bf-willi.arch,47,49.2,2.200000000000003,Behavior,Jakob,Manipulation,NA,3,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Manipulation | NA
2011-03-22-144543-nm-bf-willi.arch,47,49.4,2.3999999999999986,Context,Jakob,Small Object Context,NA,3,2011-03-22-144543-nm-bf-willi.arch | Context | Jakob | Small Object Context | NA
2011-03-22-144543-nm-bf-willi.arch,61.8,66.8,5,Behavior,Jakob,Manipulation,NA,4,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Manipulation | NA
2011-03-22-144543-nm-bf-willi.arch,61.8,66.8,5,Context,Jakob,Small Object Context,NA,4,2011-03-22-144543-nm-bf-willi.arch | Context | Jakob | Small Object Context | NA
2011-03-22-144543-nm-bf-willi.arch,70.8,78.8,8,Behavior,Jakob,Manipulation,NA,5,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Manipulation | NA
2011-03-22-144543-nm-bf-willi.arch,70.8,78.8,8,Context,Jakob,Small Object Context,NA,5,2011-03-22-144543-nm-bf-willi.arch | Context | Jakob | Small Object Context | NA
2011-03-22-144543-nm-bf-willi.arch,105.6,107.4,1.8000000000000114,Behavior,Jakob,Approach,Elen,1,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Approach | Elen
2011-03-22-144543-nm-bf-willi.arch,106.8,119.2,12.400000000000006,Context,Jakob,Small Object Context,NA,6,2011-03-22-144543-nm-bf-willi.arch | Context | Jakob | Small Object Context | NA
2011-03-22-144543-nm-bf-willi.arch,107.6,119.2,11.600000000000009,Behavior,Jakob,Manipulation,NA,6,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Manipulation | NA
2011-03-22-144543-nm-bf-willi.arch,125.6,126.6,1,Behavior,Jakob,Manipulation,NA,7,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Manipulation | NA
2011-03-22-144543-nm-bf-willi.arch,125.6,126.6,1,Context,Jakob,Small Object Context,NA,7,2011-03-22-144543-nm-bf-willi.arch | Context | Jakob | Small Object Context | NA
2011-03-22-144543-nm-bf-willi.arch,207.2,207.2,0,Behavior,Jakob,Scratch,NA,1,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Scratch | NA
2011-03-22-144543-nm-bf-willi.arch,229.4,235,5.599999999999994,Behavior,Jakob,Approach,Willi,1,2011-03-22-144543-nm-bf-willi.arch | Behavior | Jakob | Approach | Willi
2011-03-22-144543-nm-bf-willi.arch,251.4,268.4,16.99999999999997,Contact Sit,Jakob,Contact Sit,Willi,1,2011-03-22-144543-nm-bf-willi.arch | Contact Sit | Jakob | Contact Sit | Willi
2011-03-22-144543-nm-bf-willi.arch,268.4,268.4,0,Contact Sit,Willi,Terminate Contact sit,Jakob,1,2011-03-22-144543-nm-bf-willi.arch | Contact Sit | Willi | Terminate Contact sit | Jakob
2011-03-22-144543-nm-bf-willi.arch,300,NA,NA,Nearest neighbour,Jakob,Willi,NA,1,2011-03-22-144543-nm-bf-willi.arch | Nearest neighbour | Jakob | Willi | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Anton,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Anton | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Astrid,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Astrid | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Elen,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Elen | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Heidi,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Heidi | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Jakob,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Jakob | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Joey,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Joey | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Jonas,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Jonas | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Klara,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Klara | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Lasse,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Lasse | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Lena,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Lena | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Mojo,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Mojo | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Sophie,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Sophie | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Sven,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Sven | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Unknown,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Unknown | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Feeding,Willi,Before Feeding,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Feeding | Willi | Before Feeding | NA
2011-03-22-145223-nm-bf-lasse.arch,0,NA,NA,Nearest neighbour,Lasse,Jonas,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Nearest neighbour | Lasse | Jonas | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Anton,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Anton | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Astrid,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Astrid | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Elen,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Elen | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Heidi,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Heidi | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Jakob,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Jakob | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Joey,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Joey | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Jonas,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Jonas | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Klara,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Klara | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Lasse,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Lasse | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Lena,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Lena | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Mojo,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Mojo | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Sophie,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Sophie | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Sven,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Sven | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Unknown,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Unknown | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Time.1,Willi,Afternoon,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Time.1 | Willi | Afternoon | NA
2011-03-22-145223-nm-bf-lasse.arch,0,300,300,Total,NA,total duration,NA,NA,2011-03-22-145223-nm-bf-lasse.arch | Total | total duration | NA | NA
2011-03-22-145223-nm-bf-lasse.arch,254.4,300,45.599999999999994,Ground Level,Lasse,Ground Level,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Ground Level | Lasse | Ground Level | NA
2011-03-22-145223-nm-bf-lasse.arch,260.2,282.6,22.400000000000034,Behavior,Lasse,Manipulation,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Behavior | Lasse | Manipulation | NA
2011-03-22-145223-nm-bf-lasse.arch,260.2,283.2,23,Context,Lasse,Big Object Context,NA,1,2011-03-22-145223-nm-bf-lasse.arch | Context | Lasse | Big Object Context | NA
2011-03-22-145223-nm-bf-lasse.arch,291.2,300,8.800000000000011,Behavior,Lasse,Manipulation,NA,2,2011-03-22-145223-nm-bf-lasse.arch | Behavior | Lasse | Manipulation | NA
2011-03-22-145223-nm-bf-lasse.arch,291.2,300,8.800000000000011,Context,Lasse,Big Object Context,NA,2,2011-03-22-145223-nm-bf-lasse.arch | Context | Lasse | Big Object Context | NA
2011-03-22-145223-nm-bf-lasse.arch,300,NA,NA,Nearest neighbour,Lasse,Jonas,NA,2,2011-03-22-145223-nm-bf-lasse.arch | Nearest neighbour | Lasse | Jonas | NA
2011-03-22-145910-nm-bf-ellen.arch,0,45,45,Behavior,Elen,Autopreening,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Autopreening | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Anton,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Anton | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Astrid,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Astrid | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Elen,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Elen | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Heidi,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Heidi | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Jakob,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Jakob | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Joey,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Joey | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Jonas,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Jonas | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Klara,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Klara | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Lasse,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Lasse | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Lena,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Lena | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Mojo,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Mojo | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Sophie,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Sophie | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Sven,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Sven | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Unknown,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Unknown | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Feeding,Willi,Before Feeding,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Feeding | Willi | Before Feeding | NA
2011-03-22-145910-nm-bf-ellen.arch,0,NA,NA,Nearest neighbour,Elen,Anton,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Nearest neighbour | Elen | Anton | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Anton,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Anton | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Astrid,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Astrid | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Elen,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Elen | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Heidi,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Heidi | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Jakob,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Jakob | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Joey,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Joey | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Jonas,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Jonas | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Klara,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Klara | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Lasse,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Lasse | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Lena,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Lena | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Mojo,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Mojo | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Sophie,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Sophie | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Sven,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Sven | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Unknown,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Unknown | Afternoon | NA
